source_doi,published-online-date,published-print-date,journal-published-print-date,is-referenced-by-count,funder
10.1186/s40645-016-0083-8,2016.0,2016.0,2016.0,26.0,European Research Council
10.1111/jdv.13240,2015.0,2016.0,2016.0,2.0,Syneron/Candela
10.1002/ejoc.201600994,2016.0,2016.0,2016.0,15.0,"TMWWDG,Alexander von Humboldt-Stiftung"
10.1007/s11571-016-9410-4,2016.0,2016.0,2016.0,6.0,CNRS and Université Nice Sophia Antipolis
10.1002/hep.28702,2016.0,2016.0,2016.0,53.0,ANRS (France REcherche Nord & Sud Sida-hiv Hépatites: FRENSH)
10.1021/acs.jmedchem.6b00547,2016.0,2016.0,2016.0,16.0,"Institut National de la Santé et de la Recherche Médicale,Fondation ARC pour la Recherche sur le Cancer,Centre National de la Recherche Scientifique,Canceropôle PACA"
10.1364/AO.55.007412,2016.0,2016.0,2016.0,22.0,"Schweizerischer Nationalfonds zur Förderung der Wissenschaftlichen Forschung (SNF),Agence Nationale de la Recherche (ANR)"
10.1093/mnras/stw1500,2016.0,2016.0,2016.0,26.0,"ANR Spin(e),EARLY ERC Advanced Research,National Science Centre,European Community's Seventh Framework,ERC,Technology Facilities Council,EB, FM and LM,LM,Polish NCN"
10.1093/pasj/psw051,2016.0,2016.0,2016.0,21.0,"MEXT KAKENHI,STFC Ernest Rutherford Fellowship,Marie Curie CIG"
10.2337/db16-0014,2016.0,2016.0,2016.0,55.0,"European Foundation for the Study of Diabetes,Aviesan,ANR,“Fondation pour la Recherche Médicale”,INSERM/Région PACA/FEDER,Société Francophone du Diabète"
10.1002/2016GL070410,2016.0,2016.0,2016.0,20.0,TOTAL S.A. for the “Fluid and Fault” project
10.1021/acs.est.6b01896,2016.0,2016.0,2016.0,8.0,"Basic Energy Sciences,Commissariat à l'Énergie Atomique et aux Énergies Alternatives,L'institut de chimie, Centre National de la Recherche Scientifique"
10.1088/0960-1317/26/10/105015,2016.0,2016.0,2016.0,3.0,"ANR ASTRID project AMGaSi,Investissements dAvenir GANEX"
10.15252/emmm.201505971,2016.0,2016.0,2016.0,74.0,"Ligue Contre le Cancer,Institut National du Cancer,Fondation de France,Société Française de Dermatologie et de Pathologie Sexuellement Transmissible,Fondation pour la Recherche Médicale"
10.1002/2016GL070447,2016.0,2016.0,2016.0,15.0,European Union FP6 NEST_INSIGHT programme
10.1002/andp.201600209,2016.0,2017.0,2017.0,46.0,"National Science Foundation,Science and Technology Facilities Council,Australian Research Council,Nederlandse Organisatie voor Wetenschappelijk Onderzoek,Council of Scientific and Industrial Research,Department of Science and Technology, Government of Kerala,Narodowe Centrum Nauki,European Commission,Scottish Universities Physics Alliance,Országos Tudományos Kutatási Alapprogramok,National Research Foundation of Korea,Natural Sciences and Engineering Research Council of Canada,Fundação de Amparo à Pesquisa do Estado de São Paulo,Russian Foundation for Basic Research"
10.1002/lt.24505,2016.0,2016.0,2016.0,23.0,"National Agency for Research on Acquired Immune Deficiency Syndrome and Viral Hepatitis, Agence Nationale de Recherche sur le Sida"
10.1096/fj.201600257R,2016.0,2016.0,2016.0,8.0,"Institut National de la Santé et de la Recherche Médicale,Ministère de l'Education Nationale, de l'Enseignement Superieur et de la Recherche,Ligue Contre le Cancer,Agence Nationale de la Recherche,Fondation pour la Recherche Médicale"
10.1002/2016GL070427,2016.0,2016.0,2016.0,2.0,"QUEST Initial Training Network,CONARE (National Council of Rectors from Costa Rica)"
10.1093/imanum/drv066,2016.0,2016.0,2016.0,4.0,"Agence Nationale de la Recherche,Engineering and Physical Sciences Research Council of the UK,Spanish project,Royal Society (Wolfson Research Merit Award),Engineering and Physical Sciences Research Council of the UK,RCUK"
10.15252/embr.201541499,2016.0,2016.0,2016.0,26.0,"Centre National de la Recherche Scientifique,Agence Nationale de la Recherche"
10.1088/1751-8113/49/41/415502,2016.0,2016.0,2016.0,28.0,"Leverhulme Trust,Royal Society"
10.1007/s10646-016-1732-9,2016.0,2016.0,2016.0,53.0,National Natural Science Foundation of China
10.1002/cam4.661,2016.0,2016.0,2016.0,32.0,"Agence Nationale de la Recherche,Fondation ARC pour la Recherche sur le Cancer,Canceropôle PACA"
10.1021/acs.inorgchem.6b01672,2016.0,2016.0,2016.0,6.0,Commissariat à l'Énergie Atomique et aux Énergies Alternatives
10.1186/s12877-016-0304-4,2016.0,2016.0,2016.0,9.0,Tinteo - Personal Sound© company
10.1007/s00531-016-1410-4,2016.0,2017.0,2017.0,13.0,"Grantová Agentura České Republiky,Ministerstvo Školství, Mládeže a Tělovýchovy,Agence Nationale de la Recherche"
10.1002/anie.201605242,2016.0,2016.0,2016.0,13.0,Agence Nationale de la Recherche
10.1002/2015TC003996,2016.0,2016.0,2016.0,17.0,"the Bureau des Mines et de l'Energie,the SEMANAH,the Université d'Etat d'Haiti"
10.1002/2016TC004117,2016.0,2016.0,2016.0,64.0,ADN
10.1002/mma.3627,2015.0,2016.0,2016.0,2.0,"Fundamental Research Funds for the Central Universities,Innovative Research Team for Nonlinear Analysis,European Research Council, ERC-2012-ADG"
10.1002/pssb.201600364,2016.0,2016.0,2016.0,4.0,National Research Foundation Singapore
10.1098/rspb.2015.2994,2016.0,2016.0,2016.0,32.0,Deutsche Forschungsgemeinschaft
10.1002/mana.201600205,2016.0,2017.0,2017.0,0.0,Institut Universitaire de France
10.1111/ddi.12491,2016.0,2016.0,2016.0,36.0,"Agence Nationale de la Recherche,Australian Research Council,Fundação para a Ciência e a Tecnologia"
10.1021/acs.cgd.6b01133,2016.0,2016.0,2016.0,3.0,"Agence Nationale de la Recherche,Royal Society of New Zealand,Marsden Fund"
10.1002/ecy.1544,2016.0,2016.0,2016.0,2.0,"Agence Nationale de la Recherche,Centre National de la Recherche Scientifique"
10.1007/s13593-016-0401-y,2016.0,2016.0,2016.0,11.0,"INRA,GIS PicLeg"
10.1080/00107514.2016.1243351,2016.0,2017.0,2017.0,7.0,"Ministero dell’Istruzione, dell’Università e della Ricerca"
10.1002/ecs2.1517,2016.0,2016.0,2016.0,19.0,Agence Nationale de la Recherche
10.1002/2016GL070684,2016.0,2016.0,2016.0,34.0,"FONDAP (CIGIDEN),Fondo Nacional de Desarrollo Científico y Tecnológico"
10.1002/2016JE005088,2016.0,2016.0,2016.0,99.0,Agence Nationale de la Recherche
10.3758/s13415-016-0480-x,2016.0,2017.0,2017.0,21.0,Agence Nationale de la Recherche
10.1021/acs.joc.6b01807,2016.0,2016.0,2016.0,7.0,"Agence Nationale de la Recherche,Fondation pour la Recherche Médicale,Department of Science and Technology, Ministry of Science and Technology,Ministère des Affaires Étrangères,Région Provence-Alpes-Côte d'Azur"
10.1002/pssa.201600450,2016.0,2017.0,2017.0,2.0,STMicroelectronics
10.1007/s00453-016-0243-7,2016.0,2018.0,2018.0,2.0,Agence Nationale de la Recherche (FR)
10.1007/s10886-016-0795-7,2016.0,2016.0,2016.0,33.0,"China Scholarship Council,FP7-PEOPLE-2012-IRSES"
10.1111/jth.13520,2016.0,2016.0,2016.0,30.0,"Association Française contre les Myopathies,Agence Nationale de Recherches sur le Sida et les Hepatites Virales,Division of Arctic Sciences"
10.1088/0022-3727/49/47/475104,2016.0,2016.0,2016.0,12.0,GANEX
10.1021/acs.chemrev.6b00224,2016.0,2016.0,2016.0,67.0,Agence Nationale de la Recherche
10.1186/s12955-016-0562-z,2016.0,2016.0,2016.0,4.0,"Agence Nationale de Recherches sur le Sida et les Hepatites Virales,Conseil Général de la Région Provence Alpes Côtes d'Azur"
10.1002/ps.4423,2016.0,2017.0,2017.0,34.0,ERA-Net C-IPM EU under the 7th framework programme
10.1002/stem.2505,2016.0,2017.0,2017.0,27.0,"INSERM,CNRS,CNRS LIA NEOGENEX,Agence Nationale de la Recherche,FRM Team 2014,Monaco Against Autism Foundation,Fondation Jérôme Lejeune,Ville de Nice"
10.1007/s11214-016-0317-5,2016.0,2017.0,2017.0,68.0,"Jet Propulsion Laboratory,CNES,ANR,Institut Universitaire de France,Grand Equipement National de Calcul Intensif,Schweizerischer Nationalfonds zur Förderung der Wissenschaftlichen Forschung,Swiss National Supercomputing Centre,U.K. Space Agency"
10.1007/s00220-016-2795-4,2016.0,2017.0,2017.0,21.0,European Research Council
10.1002/ffj.3361,2016.0,2017.0,2017.0,4.0,Agence Nationale de la Recherche
10.1111/maps.12792,2016.0,2017.0,2017.0,18.0,Agence Nationale de la Recherche
10.1002/pssa.201600419,2016.0,2017.0,2017.0,3.0,"PHC-UTIQUE 2013,French National Research Agency"
10.1007/s11214-016-0324-6,2016.0,2017.0,2017.0,13.0,"Université de Toulouse,CNES,Région midi pyrénées"
10.1364/OE.24.028731,2016.0,2016.0,2016.0,44.0,"Agence Nationale de la Recherche (ANR),Erasmus,European Commission (EC),Seventh Framework Programme (FP7)"
10.1093/gji/ggw356,2016.0,2016.0,2016.0,137.0,"Office of Science,NSF"
10.1002/jgt.22109,2016.0,2017.0,2017.0,5.0,"Comisión Nacional de Investigación Científica y Tecnológica,Agence Nationale de la Recherche,LABEX MILYON,European Research Council,Országos Tudományos Kutatási Alapprogramok"
10.1002/ps.4474,2016.0,2017.0,2017.0,28.0,"State Key Development Programme for Basic Research of China,Agroscientific Research in the Public Interest,Beijing Novo Programme"
10.1080/21678707.2017.1256770,2016.0,2017.0,2017.0,4.0,"Fondation ARC,Association René Tourraine,Société Française de Dermatologie,Institut National du Cancer,Fondation de l’Avenir,UNS (Université de Nice Sophia Antipolis),French Government"
10.1140/epjc/s10052-016-4577-8,2016.0,2016.0,2016.0,0.0,Julian Schwinger foundation
10.1098/rspb.2016.2353,2016.0,2016.0,2016.0,12.0,"Network of centre of excellence ArcticNet,Natural Science and Engineering Research Council of Canada,Canadian Wildlife Service"
10.1002/2016JB013123,2016.0,2016.0,2016.0,6.0,COCONet Graduate Fellowship from UNAVCO
10.1101/gad.290346.116,2016.0,2016.0,2016.0,31.0,"Foundation ARC,Agency for Science Technology and Research,Japan Consulting Office"
10.1002/ecs2.1601,2016.0,2016.0,2016.0,19.0,Seventh Framework Programme
10.1111/psyp.12780,2016.0,2017.0,2017.0,4.0,Provence-Alpes Côte d'Azur Regional Council
10.1007/s00221-016-4859-2,2016.0,2017.0,2017.0,2.0,CNRS interdisciplinary program
10.1080/17415977.2016.1273916,2016.0,2017.0,2017.0,2.0,EU-FP7-ITN
10.1111/zsc.12230,2016.0,2017.0,2017.0,9.0,"Total,Prince Albert II of Monaco Foundation,Alfred P. Sloan Foundation,Stavros Niarchos Foundation,Muséum National d'Histoire Naturelle,Seventh Framework Programme"
10.1111/febs.13964,2016.0,2017.0,2017.0,18.0,Stiftung Rheinland-Pfalz für Innovation
10.1007/s11306-016-0963-3,2016.0,2016.0,2016.0,6.0,ANRT
10.1111/nan.12364,2016.0,2017.0,2017.0,7.0,Institut National Du Cancer
10.1080/16258312.2016.1171957,2016.0,2016.0,2016.0,7.0,"GREDEG CNRS, France and CEAL – Universidad Nacional de Cuyo – Mendoza, Argentina"
10.1083/jcb.201606092,2016.0,2016.0,2016.0,39.0,"Deutsche Forschungsgemeinschaft,European Molecular Biology Organization,Centre National de la Recherche Scientifique,Agence Nationale de la Recherche,Association pour la Recherche sur le Cancer,Japan Society for the Promotion of Science"
10.1364/JOSAB.33.001888,2016.0,2016.0,2016.0,1.0,"Agence Nationale de la Recherche (ANR),Délégation Générale à l’Armement (DGA),National Research Foundation Singapore (NRF),Ministry of Education—Singapore (MOE),Austrian Science Fund (FWF)"
10.1142/S0218127416300391,2017.0,2016.0,2016.0,19.0,ASFOR
10.1002/ejoc.201600937,2016.0,2017.0,2017.0,35.0,French National Research Agency
10.1002/ece3.2643,2017.0,2017.0,2017.0,6.0,"Agence Nationale de la Recherche,Seventh Framework Programme"
10.1080/10412905.2017.1278729,2017.0,2017.0,2017.0,1.0,"University of French Guiana,National Research Agency"
10.1111/imm.12702,2017.0,2017.0,2017.0,7.0,"Centre National de la Recherche Scientifique,Cancéropole PACA,Fondation ARC pour la Recherche sur le Cancer,Agence Nationale de la Recherche"
10.1007/s11538-016-0240-7,2017.0,2017.0,2017.0,4.0,"Agropolis Fondation,Agence Nationale de la Recherche"
10.1007/s40520-016-0703-6,2017.0,2017.0,2017.0,22.0,Seventh Framework Programme
10.1021/acsami.6b15064,2017.0,2017.0,2017.0,16.0,"European Commission,Fédération Wallonie-Bruxelles,European Regional Development Fund,Federaal Wetenschapsbeleid,Fonds De La Recherche Scientifique - FNRS,Télévie,Centre Anti-Cancéreux, Université de Liège,Région Wallonne"
10.1088/1361-6463/aa5006,2017.0,2017.0,2017.0,5.0,"Agence Nationale de la Recherche,Horizon 2020,Secretaría de Estado de Investigación, Desarrollo e Innovación"
10.1007/s13355-016-0446-z,2016.0,2017.0,2017.0,7.0,"International science and technology Cooperation Program of China,National Natural Science Foundation of China"
10.1007/s11238-017-9588-x,2017.0,2017.0,2017.0,2.0,"Agence Nationale de la Recherche,Ministry of Education, Culture, Sports, Science, and Technology,Foundation for the Fusion of Science and Technology"
10.1364/OPTICA.4.000139,2017.0,2017.0,2017.0,597.0,"Air Force Office of Scientific Research (AFOSR),Charles Stark Draper Laboratory (Draper),European Research Council (ERC)"
10.1007/s00373-017-1768-5,2017.0,2017.0,2017.0,19.0,"Canadian Network for Research and Innovation in Machining Technology, Natural Sciences and Engineering Research Council of Canada,PROCOPE-DAAD RandConGraph"
10.1021/acs.inorgchem.6b02408,2017.0,2017.0,2017.0,11.0,Commissariat à l'Énergie Atomique et aux Énergies Alternatives
10.1002/cphc.201601389,2017.0,2017.0,2017.0,10.0,Agence Nationale de la Recherche
10.1021/acs.jmedchem.6b01285,2017.0,2017.0,2017.0,36.0,"Agence Nationale de la Recherche,European Regional Development Fund,Fondation pour la Recherche Médicale,Ministère de l'Enseignement Supérieur et de la Recherche,Conseil Régional d'Auvergne,French Society for the Study and Treatment of Pain"
10.1186/s12864-017-3572-2,2017.0,2017.0,2017.0,37.0,"Secretaría de Estado de Investigación, Desarrollo e Innovación,Dirección General de Investigación Científica y Técnica,Generalitat Valenciana"
10.1002/pssa.201600484,2017.0,2017.0,2017.0,17.0,"Agence Nationale de la Recherche,French Ministry of Defense,French RENATECH network"
10.1021/jacs.7b00154,2017.0,2017.0,2017.0,28.0,"Agence Nationale de la Recherche,Fondation pour la Recherche Médicale,National Institute of General Medical Sciences"
10.1002/2016TC004156,2017.0,2017.0,2017.0,56.0,"Département Soutien et Formation, Institut de Recherche pour le Développement"
10.1080/09658211.2017.1282519,2017.0,2017.0,2017.0,0.0,Agence Nationale de la Recherche
10.1007/s11306-017-1169-z,2017.0,2017.0,2017.0,13.0,ERA-NET BIOME
10.1111/jace.14774,2017.0,2017.0,2017.0,21.0,"Agence Nationale de la Recherche,National Institute for Health and Care Excellence"
10.1002/jnm.2229,2017.0,2018.0,2018.0,5.0,"National Research Agency (ANR), project MEDIMAX"
10.1113/JP273309,2017.0,2017.0,2017.0,83.0,"Centre Scientifique de Monaco,Institute for Research on Cancer and Aging,Centre National de la Recherche Scientifique,Institut National de la Santé et de la Recherche Médicale,Nationale Contre le Cancer"
10.1002/2016JE005199,2017.0,2017.0,2017.0,15.0,Agence Nationale de la Recherche
10.1186/s12918-016-0382-0,2017.0,2017.0,2017.0,25.0,"Ministero della Salute (IT),Istitutional funding,European Union 7th Framework Programme"
10.1021/acs.jmedchem.6b01803,2017.0,2017.0,2017.0,32.0,"Agence Nationale de la Recherche,Institut National de la Sant? et de la Recherche M?dicale,Association Laurette Fugain,Fondation ARC pour la Recherche sur le Cancer,EGIDE,Centre National de la Recherche Scientifique,Institut National Du Cancer,SATT PACA Corse SAS,Canc?rop?le PACA"
10.1111/jnc.13945,2017.0,2017.0,2017.0,17.0,"Agence Nationale de la Recherche,Bundesministerium für Bildung und Forschung,Fundação para a Ciência e a Tecnologia,Instituto de Salud Carlos III,ISCIII and FEDER,FCT/MCTES/PIDDAC research center,IZKF Aachen (N7-4),Deutsche Gesellschaft für Muskelkranke (DGM),Initiative Therapieforschung ALS"
10.1002/1873-3468.12595,2017.0,2017.0,2017.0,30.0,"Centre National de la Recherche Scientifique,Institut National de la Santé et de la Recherche Médicale,Agence Nationale de la Recherche,Canceropôle PACA,Agence Nationale de la Recherche,Association Vaincre la Mucoviscidose,Fondation pour la Recherche Médicale,Ligue Contre le Cancer"
10.1007/s11103-017-0594-8,2017.0,2017.0,2017.0,27.0,"Conselho Nacional de Desenvolvimento Científico e Tecnológico,Conselho Nacional de Desenvolvimento Científico e Tecnológico,Coordenação de Aperfeiçoamento de Pessoal de Nível Superior,Coordenação de Aperfeiçoamento de Pessoal de Nível Superior,Coordenação de Aperfeiçoamento de Pessoal de Nível Superior,Empresa Brasileira de Pesquisa Agropecuária,Fundação de Apoio à Pesquisa do Distrito Federal"
10.1007/s00285-017-1106-9,2017.0,2017.0,2017.0,12.0,"Deutsche Forschungsgemeinschaft,Consejo Nacional de Ciencia y Tecnología,Deutsche Krebshilfe (DE)"
10.1002/2017GL073629,2017.0,2017.0,2017.0,20.0,"Centre National d’Etudes Spatiales,National Science Foundation"
10.1002/jgt.22170,2017.0,2018.0,2018.0,4.0,"European Research Council,Centre International de Mathématiques et Informatique de Toulouse,Fonds de Recherche Nature et Technologies"
10.1007/s00454-017-9908-5,2017.0,2018.0,2018.0,4.0,European Research Council
10.1111/all.13209,2017.0,2017.0,2017.0,118.0,Novartis Pharma AG
10.1111/acem.13226,2017.0,2017.0,2017.0,11.0,"French Emergency Medicine Society,Centre Hospitalier Universitaire de Nice"
10.1080/17511321.2017.1341949,2017.0,2018.0,2018.0,2.0,European Commission and the Mercantour French National Park
10.1186/s13068-017-0713-4,2017.0,2017.0,2017.0,37.0,"Agence Nationale de la Recherche,Agence de l'Environnement et de la Maîtrise de l'Energie"
10.1093/bioinformatics/btx154,2017.0,2017.0,2017.0,6.0,Agence Nationale de la Recherche
10.1098/rstb.2016.0397,2017.0,2017.0,2017.0,73.0,"Gordon and Betty Moore Foundation,ERC,Louis D Foundation,Radcliffe Institute of Advanced Study, Harvard University,National Aeronautics and Space Administration,French Government ‘‘Investissements d'Avenir’’,French national programme EC2CO-LEFE"
